Logged in

Found 5277 pages in category

1. [[Abito Shrine]] - HAS template, keeping
2931. [[Murawokano Shrine]] - HAS template, keeping
2932. [[Muraya-ni-masu-Mifutsuhime Shrine]] - HAS template, keeping
2933. [[Murayama Shrine]] - HAS template, keeping
2934. [[Murayama Shrine (Q11523148)]] - HAS template, keeping
2935. [[Murayano Shrine]] - HAS template, keeping
2936. [[Murayano Shrine (Q135041269)]] - HAS template, keeping
2937. [[Mure Shrine]] - HAS template, keeping
2938. [[Mureno Shrine]] - HAS template, keeping
2939. [[Murofunoriuketsuno Shrine]] - HAS template, keeping
2940. [[Muroharano Shrine]] - HAS template, keeping
2941. [[Murohime Shrine]] - HAS template, keeping
2942. [[Murohime Shrine (Awa Province (Tokushima))]] - NO template, DELETING
2943. [[Murohimeno Shrine]] - HAS template, keeping
2944. [[Murokino Shrine]] - HAS template, keeping
2945. [[Murotsuno Shrine]] - HAS template, keeping
2946. [[Musanimasu Shrine]] - HAS template, keeping
2947. [[Musashi Mitake Shrine]] - HAS template, keeping
2948. [[Mushika Shrine]] - HAS template, keeping
2949. [[Mutsushino Shrine]] - HAS template, keeping
2950. [[Myoujin Shrine]] - HAS template, keeping
2951. [[Myouken Shrine]] - HAS template, keeping
2952. [[Myōjin Hokora]] - HAS template, keeping
2953. [[Nabekurano Shrine]] - HAS template, keeping
2954. [[Nagahama Shrine]] - HAS template, keeping
2955. [[Nagahama Shrine (Q135070130)]] - HAS template, keeping
2956. [[Nagahatabe Shrine (Hitachiota)]] - HAS template, keeping
2957. [[Nagahatabe Shrine (Q72727981)]] - HAS template, keeping
2958. [[Nagakura Shrine]] - HAS template, keeping
2959. [[Nagakura Shrine Haiden]] - HAS template, keeping
2960. [[Nagano Shrine]] - HAS template, keeping
2961. [[Nagaoka Shrine]] - HAS template, keeping
2962. [[Nagaoka Shrine (Echizen Province)]] - NO template, DELETING
2963. [[Nagaoka Shrine (Q135069626)]] - HAS template, keeping
2964. [[Nagara Shrine]] - HAS template, keeping
2965. [[Nagase Shrine]] - HAS template, keeping
2966. [[Nagase Shrine (Echigo Province)]] - NO template, DELETING
2967. [[Nagase Shrine (Ise Province)]] - NO template, DELETING
2968. [[Nagase Shrine (Kamijo, Kamo)]] - HAS template, keeping
2969. [[Nagase Shrine (Miyayori, Kamo)]] - HAS template, keeping
2970. [[Nagase Shrine (Q135069240)]] - HAS template, keeping
2971. [[Nagase Shrine (Q135069241)]] - HAS template, keeping
2972. [[Nagata Shrine (Q135069149)]] - HAS template, keeping
2973. [[Nago Shrine]] - HAS template, keeping
2974. [[Nagoshi Shrine]] - HAS template, keeping
2975. [[Nagoya Shrine]] - HAS template, keeping
2976. [[Nagu Shrine (Q135195291)]] - HAS template, keeping
2977. [[Nahaka Shrine]] - HAS template, keeping
2978. [[Nahashirono Shrine]] - HAS template, keeping
2979. [[Nahe Shrine]] - HAS template, keeping
2980. [[Nahonono Shrine]] - HAS template, keeping
2981. [[Naka Hikawa Shrine (Mikajima, Tokorozawa)]] - HAS template, keeping
2982. [[Naka Hikawa Shrine (Yamaguchi, Tokorozawa)]] - HAS template, keeping
2983. [[Naka Shrine]] - HAS template, keeping
2984. [[Naka Shrine (Ise Province)]] - NO template, DELETING
2985. [[Naka Shrine (Izu Province)]] - NO template, DELETING
2986. [[Naka Shrine (Matsuzaki)]] - HAS template, keeping
2987. [[Naka Shrine (Q135186183)]] - HAS template, keeping
2988. [[Naka Shrine (Q135193009)]] - HAS template, keeping
2989. [[Naka-Hikawa Shrine]] - HAS template, keeping
2990. [[Nakagawa Shrine]] - HAS template, keeping
2991. [[Nakahikahano Shrine]] - HAS template, keeping
2992. [[Nakahikawa Shrine]] - HAS template, keeping
2993. [[Nakakurano Shrine]] - HAS template, keeping
2994. [[Nakamakita Mukuge Shrine]] - HAS template, keeping
2995. [[Nakamino Shrine]] - HAS template, keeping
2996. [[Nakamiya Shrine]] - HAS template, keeping
2997. [[Nakamurano Shrine]] - HAS template, keeping
2998. [[Nakamurano Shrine (Q135039940)]] - HAS template, keeping
2999. [[Nakano Shrine]] - HAS template, keeping
3000. [[Nakanono Shrine]] - HAS template, keeping
3001. [[Nakanono Shrine (Q135039598)]] - HAS template, keeping
3002. [[Nakaohotoshino Shrine]] - HAS template, keeping
3003. [[Nakarano Shrine]] - HAS template, keeping
3004. [[Nakaretano Shrine]] - HAS template, keeping
3005. [[Nakaretanouheno Shrine]] - HAS template, keeping
3006. [[Nakase Shrine]] - HAS template, keeping
3007. [[Nakaseno Shrine]] - HAS template, keeping
3008. [[Nakaseno Shrine (Echigo Province)]] - NO template, DELETING
3009. [[Nakaseno Shrine (Ise Province)]] - NO template, DELETING
3010. [[Nakaseno Shrine (Q135039370)]] - HAS template, keeping
3011. [[Nakashima Shrine]] - HAS template, keeping
3012. [[Nakatano Shrine]] - HAS template, keeping
3013. [[Nakatano Shrine (Q135039895)]] - HAS template, keeping
3014. [[Nakatomi Itate Shrine]] - HAS template, keeping
3015. [[Nakatomiitateno Shrine]] - HAS template, keeping
3016. [[Nakatomino Shrine]] - HAS template, keeping
3017. [[Nakatomisumuchino Shrine]] - HAS template, keeping
3018. [[Nakatomitakatakeno Shrine]] - HAS template, keeping
3019. [[Nakatono Shrine]] - HAS template, keeping
3020. [[Nakatsu Shrine (Q135039629)]] - HAS template, keeping
3021. [[Nakatsu Shrine (Q135041504)]] - HAS template, keeping
3022. [[Nakatsu Shrine (Q135070361)]] - HAS template, keeping
3023. [[Nakauchi Shrine]] - HAS template, keeping
3024. [[Nakawokano Shrine]] - HAS template, keeping
3025. [[Nakawokano Shrine (Echizen Province)]] - NO template, DELETING
3026. [[Nakawokano Shrine (Etchū Province)]] - NO template, DELETING
3027. [[Nakawokano Shrine (Q135040340)]] - HAS template, keeping
3028. [[Nakawokano Shrine (Q135194938)]] - HAS template, keeping
3029. [[Nakawokano Shrine (Q135194940)]] - HAS template, keeping
3030. [[Nakawokano Shrine (Q135194941)]] - HAS template, keeping
3031. [[Nakawono Shrine]] - HAS template, keeping
3032. [[Nakayama Shrine (Echigo Province)]] - HAS template, keeping
3033. [[Nakayama Shrine (Echigo Province) (Echigo Province)]] - NO template, DELETING
3034. [[Nakayama Shrine (Gosen)]] - HAS template, keeping
3035. [[Nakayama Shrine (Q11364249)]] - HAS template, keeping
3036. [[Nakayama Shrine (Q135070005)]] - HAS template, keeping
3037. [[Nakayama Shrine (Sanjo)]] - HAS template, keeping
3038. [[Nakayamano Shrine]] - HAS template, keeping
3039. [[Nakayamano Shrine (Q135039907)]] - HAS template, keeping
3040. [[Nakayamano Shrine (Q135270218)]] - HAS template, keeping
3041. [[Nakichi- Shrine]] - HAS template, keeping
3042. [[Nakino Shrine]] - HAS template, keeping
3043. [[Nakirahimeno- Shrine]] - HAS template, keeping
3044. [[Nakoshinoyamano Shrine]] - HAS template, keeping
3045. [[Nakoshiyama Shrine]] - HAS template, keeping
3046. [[Nakoshiyama Shrine (Awa Province (Chiba))]] - NO template, DELETING
3047. [[Nakoshiyama Shrine (Awa Province)]] - HAS template, keeping
3048. [[Nakuno Shrine]] - HAS template, keeping
3049. [[Nakushirino Shrine]] - HAS template, keeping
3050. [[Nakushirino Shrine Site]] - HAS template, keeping
3051. [[Namesa Shrine]] - HAS template, keeping
3052. [[Namura Shrine]] - HAS template, keeping
3053. [[Nanako‑no‑miya Shrine (within Kisaki Shrine precincts)]] - HAS template, keeping
3054. [[Nanamino Shrine]] - HAS template, keeping
3055. [[Nanao Shrine]] - HAS template, keeping
3056. [[Nanatoko Shrine]] - HAS template, keeping
3057. [[Nanatsumori Shrine]] - HAS template, keeping
3058. [[Nanatsumori Shrine (Q135192672)]] - HAS template, keeping
3059. [[Nanko Shrine]] - HAS template, keeping
3060. [[Nanko Shrine (Mikojima)]] - HAS template, keeping
3061. [[Naoe Hachiman Shrine]] - HAS template, keeping
3062. [[Nara Shrine]] - HAS template, keeping
3063. [[Narahara Shrine]] - HAS template, keeping
3064. [[Naraharano Shrine]] - HAS template, keeping
3065. [[Naramoto Shrine]] - HAS template, keeping
3066. [[Naramoto Shrine (Ishikawa district)]] - HAS template, keeping
3067. [[Naramoto Shrine (Kaga Province)]] - HAS template, keeping
3068. [[Naramoto Shrine (Kamikashiwanocho, Hakusan City)]] - HAS template, keeping
3069. [[Naramoto Shrine (Miyamaru‑machi, Hakusan City)]] - HAS template, keeping
3070. [[Naramoto Shrine (Shimokashiwanocho, Hakusan City)]] - HAS template, keeping
3071. [[Naramotono Shrine]] - HAS template, keeping
3072. [[Narano Shrine]] - HAS template, keeping
3073. [[Narano Shrine (Q135039622)]] - HAS template, keeping
3074. [[Naratsuhiko Shrine (Q135038836)]] - HAS template, keeping
3075. [[Naratsuhiko Shrine (Q135270108)]] - HAS template, keeping
3076. [[Naru Shrine]] - HAS template, keeping
3077. [[Naruikatsuchino Shrine]] - HAS template, keeping
3078. [[Narukami Kamo Myojin Shrine (in Tsuru‑ga‑mine Hachiman Shrine precinct)]] - HAS template, keeping
3079. [[Narukamino Shrine]] - HAS template, keeping
3080. [[Narumi Hachimangū]] - HAS template, keeping
3081. [[Narumi Shrine]] - HAS template, keeping
3082. [[Narumi- Shrine]] - HAS template, keeping
3083. [[Nasu Kamino Kaneko Shrine]] - HAS template, keeping
3084. [[Nasu Kamino Kaneko Shrine (Q135199045)]] - HAS template, keeping
3085. [[Nasukaminokanenomikono Shrine]] - HAS template, keeping
3086. [[Natsukino Shrine]] - HAS template, keeping
3087. [[Natsumihimeno Shrine]] - HAS template, keeping
3088. [[Nawino Shrine]] - HAS template, keeping
3089. [[Nekura Shrine Site]] - HAS template, keeping
3090. [[Nichimen Shrine]] - HAS template, keeping
3091. [[Nifuno Shrine]] - HAS template, keeping
3092. [[Nifuno Shrine (Echizen Province)]] - NO template, DELETING
3093. [[Nifuno Shrine (Q135039863)]] - HAS template, keeping
3094. [[Nifuno Shrine (Q135040066)]] - HAS template, keeping
3095. [[Nifuno Shrine (Q135040085)]] - HAS template, keeping
3096. [[Nifuno Shrine (Q135040090)]] - HAS template, keeping
3097. [[Nifuno Shrine (Q135040103)]] - HAS template, keeping
3098. [[Nifuno Shrine (Q135040703)]] - HAS template, keeping
3099. [[Nifunonakano Shrine]] - HAS template, keeping
3100. [[Nihehimeno Shrine]] - HAS template, keeping
3101. [[Nihehimeno Shrine (Iwami Province)]] - NO template, DELETING
3102. [[Nihehimeno Shrine (Q135270435)]] - HAS template, keeping
3103. [[Niheihimegami Shrine]] - HAS template, keeping
3104. [[Niheihimegami Shrine (Iwami Province)]] - NO template, DELETING
3105. [[Niheihimegami Shrine (Q135070142)]] - HAS template, keeping
3106. [[Nihikusohimeno- Shrine]] - HAS template, keeping
3107. [[Nihitsuhimeno Shrine]] - HAS template, keeping
3108. [[Nihitsukino Shrine]] - HAS template, keeping
3109. [[Nihiwino Shrine]] - HAS template, keeping
3110. [[Nihiyano- Shrine]] - HAS template, keeping
3111. [[Niigaki Shrine]] - HAS template, keeping
3112. [[Niiya Nimasu Amateru-mitama Shrine]] - HAS template, keeping
3113. [[Nijino Shrine]] - HAS template, keeping
3114. [[Nijugohashira Shrine]] - HAS template, keeping
3115. [[Nijugohashira Shrine Co-Enshrinement]] - HAS template, keeping
3116. [[Nijugohashira Shrine Co-Enshrinement (Ise Province)]] - NO template, DELETING
3117. [[Nijugohashira Shrine Co-Enshrinement (Q135186206)]] - HAS template, keeping
3118. [[Nijugohashira Shrine Co-Enshrinement (Q135186224)]] - HAS template, keeping
3119. [[Nijugohashira Shrine Co-Enshrinement (Q135186305)]] - HAS template, keeping
3120. [[Nijūgohashira Shrine]] - HAS template, keeping
3121. [[Nikabe Shrine]] - HAS template, keeping
3122. [[Nikkō Futaarasan Shrine Chūgūshi branch Shrine]] - HAS template, keeping
3123. [[Nimasukarakuniitateno Shrine]] - HAS template, keeping
3124. [[Nimasukarakuniitateno Shrine (Q135270430)]] - HAS template, keeping
3125. [[Ninomiya Akagi Shrine]] - HAS template, keeping
3126. [[Ninomiya Shrine]] - HAS template, keeping
3127. [[Ninomiya Shrine (Bingo Province)]] - NO template, DELETING
3128. [[Ninomiya Shrine (Izu Province)]] - NO template, DELETING
3129. [[Ninomiya Shrine (Q11371511)]] - HAS template, keeping
3130. [[Ninomiya Shrine (Q134930277)]] - HAS template, keeping
3131. [[Ninomiya Shrine (Q135039591)]] - HAS template, keeping
3132. [[Ninomiya Shrine (Q135193252)]] - HAS template, keeping
3133. [[Ninomiya Shrine (Q135193512)]] - HAS template, keeping
3134. [[Ninomiya Shrine (Q135195283)]] - HAS template, keeping
3135. [[Ninomiya Shrine (Tsubota)]] - HAS template, keeping
3136. [[Nioji Shrine]] - HAS template, keeping
3137. [[Nioukogami Shrine]] - HAS template, keeping
3138. [[Nireyama Shrine]] - HAS template, keeping
3139. [[Nisano Shrine]] - HAS template, keeping
3140. [[Nisanokashinowino Shrine]] - HAS template, keeping
3141. [[Nishihaji Shrine]] - HAS template, keeping
3142. [[Nishikamo Shrine]] - HAS template, keeping
3143. [[Nishikanta Shrine]] - HAS template, keeping
3144. [[Nishinami Haguro Shrine]] - HAS template, keeping
3145. [[Nishinami Shrine]] - HAS template, keeping
3146. [[Nishinamino Shrine]] - HAS template, keeping
3147. [[Nishinaya Shrine]] - HAS template, keeping
3148. [[Nishinaya Shrine (Echigo Province)]] - NO template, DELETING
3149. [[Nishino Shrine (Q135041162)]] - HAS template, keeping
3150. [[Nishiteru Shrine]] - HAS template, keeping
3151. [[Nishiteru Shrine (Awa Province (Tokushima))]] - NO template, DELETING
3152. [[Nishitojoda Shrine]] - HAS template, keeping
3153. [[Nishitono Shrine]] - HAS template, keeping
3154. [[Nitsuno Shrine]] - HAS template, keeping
3155. [[Niu Shrine]] - HAS template, keeping
3156. [[Niukawakami Lower Shrine]] - HAS template, keeping
3157. [[Niukawakami Shrine]] - HAS template, keeping
3158. [[Niukawakami Shrine (Q246370)]] - HAS template, keeping
3159. [[Niukawakami Upper Shrine]] - HAS template, keeping
3160. [[Niwa Shrine]] - HAS template, keeping
3161. [[Niwata Shrine]] - HAS template, keeping
3162. [[Nobono Shrine Co-Enshrinement]] - HAS template, keeping
3163. [[Nodai Shrine]] - HAS template, keeping
3164. [[Nogami Shrine]] - HAS template, keeping
3165. [[Nogita Shrine]] - HAS template, keeping
3166. [[Noharano Shrine]] - HAS template, keeping
3167. [[Noka Shrine]] - HAS template, keeping
3168. [[Noka Shrine (Kaga Province)]] - HAS template, keeping
3169. [[Noka Shrine (Q135069928)]] - HAS template, keeping
3170. [[Noki Shrine]] - HAS template, keeping
3171. [[Nokita Shrine]] - HAS template, keeping
3172. [[Nokitano Shrine]] - HAS template, keeping
3173. [[Nokuwa Shrine]] - HAS template, keeping
3174. [[Noma Shrine]] - HAS template, keeping
3175. [[Noma Shrine (Kosaka Town, Kanazawa City)]] - HAS template, keeping
3176. [[Noma Shrine (Tamahokocho, Kanazawa City)]] - HAS template, keeping
3177. [[Nomaki Mukuge Shrine]] - HAS template, keeping
3178. [[Nomano Shrine]] - HAS template, keeping
3179. [[Nomano Shrine (Q135040289)]] - HAS template, keeping
3180. [[Nomatano Shrine]] - HAS template, keeping
3181. [[Nomatano Shrine Co-EnShrinement]] - HAS template, keeping
3182. [[Nomi Shrine]] - HAS template, keeping
3183. [[Nomi Shrine (Q11646128)]] - HAS template, keeping
3184. [[Nomi Shrine (Q135190182)]] - HAS template, keeping
3185. [[Nomi Shrine (Q135190183)]] - HAS template, keeping
3186. [[Nomino Shrine]] - HAS template, keeping
3187. [[Nomino Shrine (Q135039467)]] - HAS template, keeping
3188. [[Nomino Shrine (Q135098105)]] - HAS template, keeping
3189. [[Nomino Shrine (Q135289475)]] - HAS template, keeping
3190. [[Nomizuchi Shrine]] - HAS template, keeping
3191. [[Nomoto Shrine]] - HAS template, keeping
3192. [[Norihano Shrine]] - HAS template, keeping
3193. [[Norito Shrine]] - HAS template, keeping
3194. [[Norito Shrine (Q135199422)]] - HAS template, keeping
3195. [[Noritono Shrine]] - HAS template, keeping
3196. [[Noritono Shrine (Q135041528)]] - HAS template, keeping
3197. [[Noroshino Shrine]] - HAS template, keeping
3198. [[Nosaka Shrine (merged with Oda Shrine)]] - HAS template, keeping
3199. [[Nosakano Shrine]] - HAS template, keeping
3200. [[Noshirino Shrine]] - HAS template, keeping
3201. [[Noshirono Shrine]] - HAS template, keeping
3202. [[Noshirono Shrine (Q135270428)]] - HAS template, keeping
3203. [[Notohime Shrine]] - HAS template, keeping
3204. [[Notono Shrine]] - HAS template, keeping
3205. [[Notsuchino Shrine]] - HAS template, keeping
3206. [[Nowino Shrine]] - HAS template, keeping
3207. [[Nukahikashino Shrine]] - HAS template, keeping
3208. [[Nukanishino Shrine]] - HAS template, keeping
3209. [[Nukata Shrine]] - HAS template, keeping
3210. [[Nukata Shrine (Ise Province)]] - NO template, DELETING
3211. [[Nukata Shrine (Q135186797)]] - HAS template, keeping
3212. [[Nukatano Shrine]] - HAS template, keeping
3213. [[Nunagawa Shrine]] - HAS template, keeping
3214. [[Nunagawa Shrine (Ama-no Shrine precinct)]] - HAS template, keeping
3215. [[Nunagawa Shrine (Echigo Province)]] - NO template, DELETING
3216. [[Nunakahano Shrine]] - HAS template, keeping
3217. [[Nunakawa Shrine]] - HAS template, keeping
3218. [[Nunakawa Shrine (Echigo Province)]] - HAS template, keeping
3219. [[Nunakawa Shrine (Echigo Province) (Echigo Province)]] - NO template, DELETING
3220. [[Nunaki Shrine]] - HAS template, keeping
3221. [[Nunakuma Shrine]] - HAS template, keeping
3222. [[Nunomori Shrine]] - HAS template, keeping
3223. [[Nunosei Shrine]] - HAS template, keeping
3224. [[Nunosei Shrine (Shinano Province)]] - HAS template, keeping
3225. [[Nunosu Shrine]] - HAS template, keeping
3226. [[Nunosu Shrine (Izumo Province)]] - HAS template, keeping
3227. [[Nunotahimeno- Shrine]] - HAS template, keeping
3228. [[Nunowareya Shrine]] - HAS template, keeping
3229. [[Nunukino Shrine]] - HAS template, keeping
3230. [[Nuribe Shrine]] - HAS template, keeping
3231. [[Nushiishino Shrine]] - HAS template, keeping
3232. [[Nutehikono Shrine]] - HAS template, keeping
3233. [[Nutehimeno Shrine]] - HAS template, keeping
3234. [[Nyu Shrine (Kaminyu)]] - HAS template, keeping
3235. [[Nyu Shrine (Shimonyu)]] - HAS template, keeping
3236. [[Nyuu Shrine]] - HAS template, keeping
3237. [[Nyuukawa Shrine (Uchi district)]] - HAS template, keeping
3238. [[Nō Hakusan Shrine]] - HAS template, keeping
3239. [[Nōgō Hakusan Shrine]] - HAS template, keeping
3240. [[O Shrine]] - HAS template, keeping
3241. [[Oanamochi Miko Tamae Shrine Shrine]] - HAS template, keeping
3242. [[Oanamochi Shrine]] - HAS template, keeping
3243. [[Oarai Isozaki Shrine]] - HAS template, keeping
3244. [[Oasa Shrine]] - HAS template, keeping
3245. [[Oaza Kanda Shrine]] - HAS template, keeping
3246. [[Obari Shrine]] - HAS template, keeping
3247. [[Obata Shrine]] - HAS template, keeping
3248. [[Obata Shrine (Q135040495)]] - HAS template, keeping
3249. [[Obata Shrine (Q135069624)]] - HAS template, keeping
3250. [[Obori Shrine]] - HAS template, keeping
3251. [[Obuse Shrine]] - HAS template, keeping
