Logged in

Found 4833 pages in category

1. [[Abito Shrine]] - HAS template, keeping
2722. [[Nakawokano Shrine (Q135194938)]] - HAS template, keeping
2723. [[Nakawokano Shrine (Q135194940)]] - HAS template, keeping
2724. [[Nakawokano Shrine (Q135194941)]] - HAS template, keeping
2725. [[Nakawono Shrine]] - HAS template, keeping
2726. [[Nakayama Shrine (Echigo Province)]] - HAS template, keeping
2727. [[Nakayama Shrine (Gosen)]] - HAS template, keeping
2728. [[Nakayama Shrine (Q11364249)]] - HAS template, keeping
2729. [[Nakayama Shrine (Q135070005)]] - HAS template, keeping
2730. [[Nakayama Shrine (Sanjo)]] - HAS template, keeping
2731. [[Nakayamano Shrine]] - HAS template, keeping
2732. [[Nakayamano Shrine (Q135039907)]] - HAS template, keeping
2733. [[Nakayamano Shrine (Q135270218)]] - HAS template, keeping
2734. [[Nakichi- Shrine]] - HAS template, keeping
2735. [[Nakino Shrine]] - HAS template, keeping
2736. [[Nakirahimeno- Shrine]] - HAS template, keeping
2737. [[Nakoshinoyamano Shrine]] - HAS template, keeping
2738. [[Nakoshiyama Shrine]] - HAS template, keeping
2739. [[Nakoshiyama Shrine (Awa Province)]] - HAS template, keeping
2740. [[Nakuno Shrine]] - HAS template, keeping
2741. [[Nakushirino Shrine]] - HAS template, keeping
2742. [[Nakushirino Shrine Site]] - HAS template, keeping
2743. [[Namura Shrine]] - HAS template, keeping
2744. [[Nanako‑no‑miya Shrine (within Kisaki Shrine precincts)]] - HAS template, keeping
2745. [[Nanamino Shrine]] - HAS template, keeping
2746. [[Nanao Shrine]] - HAS template, keeping
2747. [[Nanatoko Shrine]] - HAS template, keeping
2748. [[Nanatsumori Shrine]] - HAS template, keeping
2749. [[Nanatsumori Shrine (Q135192672)]] - HAS template, keeping
2750. [[Nanko Shrine]] - HAS template, keeping
2751. [[Nanko Shrine (Mikojima)]] - HAS template, keeping
2752. [[Naoe Hachiman Shrine]] - HAS template, keeping
2753. [[Nara Shrine]] - HAS template, keeping
2754. [[Naraharano Shrine]] - HAS template, keeping
2755. [[Naramoto Shrine]] - HAS template, keeping
2756. [[Naramoto Shrine (Ishikawa district)]] - HAS template, keeping
2757. [[Naramoto Shrine (Kaga Province)]] - HAS template, keeping
2758. [[Naramoto Shrine (Kamikashiwanocho, Hakusan City)]] - HAS template, keeping
2759. [[Naramoto Shrine (Miyamaru‑machi, Hakusan City)]] - HAS template, keeping
2760. [[Naramoto Shrine (Shimokashiwanocho, Hakusan City)]] - HAS template, keeping
2761. [[Naramotono Shrine]] - HAS template, keeping
2762. [[Narano Shrine]] - HAS template, keeping
2763. [[Narano Shrine (Q135039622)]] - HAS template, keeping
2764. [[Naratsuhiko Shrine (Q135038836)]] - HAS template, keeping
2765. [[Naratsuhiko Shrine (Q135270108)]] - HAS template, keeping
2766. [[Naru Shrine]] - HAS template, keeping
2767. [[Naruikatsuchino Shrine]] - HAS template, keeping
2768. [[Narukami Kamo Myojin Shrine (in Tsuru‑ga‑mine Hachiman Shrine precinct)]] - HAS template, keeping
2769. [[Narukamino Shrine]] - HAS template, keeping
2770. [[Narumi Hachimangū]] - HAS template, keeping
2771. [[Narumi Shrine]] - HAS template, keeping
2772. [[Narumi- Shrine]] - HAS template, keeping
2773. [[Nasu Kamino Kaneko Shrine]] - HAS template, keeping
2774. [[Nasu Kamino Kaneko Shrine (Q135199045)]] - HAS template, keeping
2775. [[Nasukaminokanenomikono Shrine]] - HAS template, keeping
2776. [[Natsukino Shrine]] - HAS template, keeping
2777. [[Natsumihimeno Shrine]] - HAS template, keeping
2778. [[Nawino Shrine]] - HAS template, keeping
2779. [[Nekura Shrine Site]] - HAS template, keeping
2780. [[Nichimen Shrine]] - HAS template, keeping
2781. [[Nifuno Shrine]] - HAS template, keeping
2782. [[Nifuno Shrine (Q135039863)]] - HAS template, keeping
2783. [[Nifuno Shrine (Q135040066)]] - HAS template, keeping
2784. [[Nifuno Shrine (Q135040085)]] - HAS template, keeping
2785. [[Nifuno Shrine (Q135040090)]] - HAS template, keeping
2786. [[Nifuno Shrine (Q135040103)]] - HAS template, keeping
2787. [[Nifuno Shrine (Q135040703)]] - HAS template, keeping
2788. [[Nifunonakano Shrine]] - HAS template, keeping
2789. [[Nihehimeno Shrine]] - HAS template, keeping
2790. [[Nihehimeno Shrine (Q135270435)]] - HAS template, keeping
2791. [[Niheihimegami Shrine]] - HAS template, keeping
2792. [[Niheihimegami Shrine (Q135070142)]] - HAS template, keeping
2793. [[Nihikusohimeno- Shrine]] - HAS template, keeping
2794. [[Nihitsuhimeno Shrine]] - HAS template, keeping
2795. [[Nihitsukino Shrine]] - HAS template, keeping
2796. [[Nihiwino Shrine]] - HAS template, keeping
2797. [[Nihiyano- Shrine]] - HAS template, keeping
2798. [[Niigaki Shrine]] - HAS template, keeping
2799. [[Niiya Nimasu Amateru-mitama Shrine]] - HAS template, keeping
2800. [[Nijino Shrine]] - HAS template, keeping
2801. [[Nijugohashira Shrine]] - HAS template, keeping
2802. [[Nijugohashira Shrine Co-Enshrinement]] - HAS template, keeping
2803. [[Nijugohashira Shrine Co-Enshrinement (Q135186206)]] - HAS template, keeping
2804. [[Nijugohashira Shrine Co-Enshrinement (Q135186224)]] - HAS template, keeping
2805. [[Nijugohashira Shrine Co-Enshrinement (Q135186305)]] - HAS template, keeping
2806. [[Nikabe Shrine]] - HAS template, keeping
2807. [[Nikkō Futaarasan Shrine Chūgūshi branch Shrine]] - HAS template, keeping
2808. [[Nimasukarakuniitateno Shrine]] - HAS template, keeping
2809. [[Nimasukarakuniitateno Shrine (Q135270430)]] - HAS template, keeping
2810. [[Ninomiya Shrine]] - HAS template, keeping
2811. [[Ninomiya Shrine (Q11371511)]] - HAS template, keeping
2812. [[Ninomiya Shrine (Q134930277)]] - HAS template, keeping
2813. [[Ninomiya Shrine (Q135039591)]] - HAS template, keeping
2814. [[Ninomiya Shrine (Q135193252)]] - HAS template, keeping
2815. [[Ninomiya Shrine (Q135193512)]] - HAS template, keeping
2816. [[Ninomiya Shrine (Q135195283)]] - HAS template, keeping
2817. [[Ninomiya Shrine (Tsubota)]] - HAS template, keeping
2818. [[Nioji Shrine]] - HAS template, keeping
2819. [[Nioukogami Shrine]] - HAS template, keeping
2820. [[Nireyama Shrine]] - HAS template, keeping
2821. [[Nisano Shrine]] - HAS template, keeping
2822. [[Nisanokashinowino Shrine]] - HAS template, keeping
2823. [[Nishihaji Shrine]] - HAS template, keeping
2824. [[Nishikamo Shrine]] - HAS template, keeping
2825. [[Nishikanta Shrine]] - HAS template, keeping
2826. [[Nishinami Haguro Shrine]] - HAS template, keeping
2827. [[Nishinami Shrine]] - HAS template, keeping
2828. [[Nishinamino Shrine]] - HAS template, keeping
2829. [[Nishinaya Shrine]] - HAS template, keeping
2830. [[Nishino Shrine (Q135041162)]] - HAS template, keeping
2831. [[Nishiteru Shrine]] - HAS template, keeping
2832. [[Nishitojoda Shrine]] - HAS template, keeping
2833. [[Nishitono Shrine]] - HAS template, keeping
2834. [[Nitsuno Shrine]] - HAS template, keeping
2835. [[Niu Shrine]] - HAS template, keeping
2836. [[Niukawakami Lower Shrine]] - HAS template, keeping
2837. [[Niukawakami Shrine]] - HAS template, keeping
2838. [[Niukawakami Shrine (Q246370)]] - HAS template, keeping
2839. [[Niukawakami Upper Shrine]] - HAS template, keeping
2840. [[Niwa Shrine]] - HAS template, keeping
2841. [[Niwata Shrine]] - HAS template, keeping
2842. [[Nobono Shrine Co-Enshrinement]] - HAS template, keeping
2843. [[Nodai Shrine]] - HAS template, keeping
2844. [[Nogami Shrine]] - HAS template, keeping
2845. [[Nogita Shrine]] - HAS template, keeping
2846. [[Noharano Shrine]] - HAS template, keeping
2847. [[Noka Shrine]] - HAS template, keeping
2848. [[Noka Shrine (Kaga Province)]] - HAS template, keeping
2849. [[Noka Shrine (Q135069928)]] - HAS template, keeping
2850. [[Noki Shrine]] - HAS template, keeping
2851. [[Nokita Shrine]] - HAS template, keeping
2852. [[Nokitano Shrine]] - HAS template, keeping
2853. [[Nokuwa Shrine]] - HAS template, keeping
2854. [[Noma Shrine]] - HAS template, keeping
2855. [[Noma Shrine (Kosaka Town, Kanazawa City)]] - HAS template, keeping
2856. [[Noma Shrine (Tamahokocho, Kanazawa City)]] - HAS template, keeping
2857. [[Nomaki Mukuge Shrine]] - HAS template, keeping
2858. [[Nomano Shrine]] - HAS template, keeping
2859. [[Nomano Shrine (Q135040289)]] - HAS template, keeping
2860. [[Nomatano Shrine]] - HAS template, keeping
2861. [[Nomatano Shrine Co-EnShrinement]] - HAS template, keeping
2862. [[Nomi Shrine]] - HAS template, keeping
2863. [[Nomi Shrine (Q11646128)]] - HAS template, keeping
2864. [[Nomi Shrine (Q135190182)]] - HAS template, keeping
2865. [[Nomi Shrine (Q135190183)]] - HAS template, keeping
2866. [[Nomino Shrine]] - HAS template, keeping
2867. [[Nomino Shrine (Q135039467)]] - HAS template, keeping
2868. [[Nomino Shrine (Q135098105)]] - HAS template, keeping
2869. [[Nomino Shrine (Q135289475)]] - HAS template, keeping
2870. [[Nomizuchi Shrine]] - HAS template, keeping
2871. [[Nomoto Shrine]] - HAS template, keeping
2872. [[Norihano Shrine]] - HAS template, keeping
2873. [[Norito Shrine]] - HAS template, keeping
2874. [[Norito Shrine (Q135199422)]] - HAS template, keeping
2875. [[Noritono Shrine]] - HAS template, keeping
2876. [[Noritono Shrine (Q135041528)]] - HAS template, keeping
2877. [[Noroshino Shrine]] - HAS template, keeping
2878. [[Nosaka Shrine (merged with Oda Shrine)]] - HAS template, keeping
2879. [[Nosakano Shrine]] - HAS template, keeping
2880. [[Noshirino Shrine]] - HAS template, keeping
2881. [[Noshirono Shrine]] - HAS template, keeping
2882. [[Noshirono Shrine (Q135270428)]] - HAS template, keeping
2883. [[Notohime Shrine]] - HAS template, keeping
2884. [[Notono Shrine]] - HAS template, keeping
2885. [[Notsuchino Shrine]] - HAS template, keeping
2886. [[Nowino Shrine]] - HAS template, keeping
2887. [[Nukahikashino Shrine]] - HAS template, keeping
2888. [[Nukanishino Shrine]] - HAS template, keeping
2889. [[Nukata Shrine]] - HAS template, keeping
2890. [[Nukata Shrine (Q135186797)]] - HAS template, keeping
2891. [[Nukatano Shrine]] - HAS template, keeping
2892. [[Nunagawa Shrine]] - HAS template, keeping
2893. [[Nunagawa Shrine (Ama-no Shrine precinct)]] - HAS template, keeping
2894. [[Nunakahano Shrine]] - HAS template, keeping
2895. [[Nunakawa Shrine]] - HAS template, keeping
2896. [[Nunakawa Shrine (Echigo Province)]] - HAS template, keeping
2897. [[Nunaki Shrine]] - HAS template, keeping
2898. [[Nunakuma Shrine]] - HAS template, keeping
2899. [[Nunomori Shrine]] - HAS template, keeping
2900. [[Nunosei Shrine]] - HAS template, keeping
2901. [[Nunosei Shrine (Shinano Province)]] - HAS template, keeping
2902. [[Nunosu Shrine]] - HAS template, keeping
2903. [[Nunosu Shrine (Izumo Province)]] - HAS template, keeping
2904. [[Nunotahimeno- Shrine]] - HAS template, keeping
2905. [[Nunowareya Shrine]] - HAS template, keeping
2906. [[Nunukino Shrine]] - HAS template, keeping
2907. [[Nuribe Shrine]] - HAS template, keeping
2908. [[Nushiishino Shrine]] - HAS template, keeping
2909. [[Nutehikono Shrine]] - HAS template, keeping
2910. [[Nutehimeno Shrine]] - HAS template, keeping
2911. [[Nyu Shrine (Kaminyu)]] - HAS template, keeping
2912. [[Nyu Shrine (Shimonyu)]] - HAS template, keeping
2913. [[Nyuu Shrine]] - HAS template, keeping
2914. [[Nyuukawa Shrine (Uchi district)]] - HAS template, keeping
2915. [[Nō Hakusan Shrine]] - HAS template, keeping
2916. [[Nōgō Hakusan Shrine]] - HAS template, keeping
2917. [[O Shrine]] - HAS template, keeping
2918. [[Oanamochi Miko Tamae Shrine Shrine]] - HAS template, keeping
2919. [[Oanamochi Shrine]] - HAS template, keeping
2920. [[Oarai Isozaki Shrine]] - HAS template, keeping
2921. [[Oasa Shrine]] - HAS template, keeping
2922. [[Oaza Kanda Shrine]] - HAS template, keeping
2923. [[Obari Shrine]] - HAS template, keeping
2924. [[Obata Shrine (Q135040495)]] - HAS template, keeping
2925. [[Obata Shrine (Q135069624)]] - HAS template, keeping
2926. [[Obori Shrine]] - HAS template, keeping
2927. [[Obuse Shrine]] - HAS template, keeping
2928. [[Obusuma Shrine]] - HAS template, keeping
2929. [[Ochi Shrine (Nakano City)]] - HAS template, keeping
2930. [[Ochi Shrine (Suzaka City)]] - HAS template, keeping
2931. [[Ochikaha-no-Mikami-no Shrine]] - HAS template, keeping
2932. [[Oda Shrine]] - HAS template, keeping
2933. [[Oda Shrine (Ibaraki)]] - HAS template, keeping
2934. [[Oda Shrine (Isokami Shrine precincts)]] - HAS template, keeping
2935. [[Oda Shrine (Kitada, Mihama Town)]] - HAS template, keeping
2936. [[Oda Shrine (Sada, Mihama Town)]] - HAS template, keeping
2937. [[Oda Shrine (within Tsurugi Shrine grounds)]] - HAS template, keeping
2938. [[Odai Agata Shrine]] - HAS template, keeping
2939. [[Oe Shrine (Higashi Onoe)]] - HAS template, keeping
2940. [[Oe Shrine (Onoe)]] - HAS template, keeping
2941. [[Ofubura Shrine]] - HAS template, keeping
2942. [[Ofubura Shrine (Q135193713)]] - HAS template, keeping
2943. [[Ofufurano Shrine]] - HAS template, keeping
2944. [[Oga Hachiman Shrine]] - HAS template, keeping
2945. [[Ogami Shrine (Tonami City)]] - HAS template, keeping
2946. [[Ogawa Hachiman Shrine]] - HAS template, keeping
2947. [[Ogawa Shrine]] - HAS template, keeping
2948. [[Ogawa Shrine (Q135069803)]] - HAS template, keeping
2949. [[Ogawa Shrine (Q135186717)]] - HAS template, keeping
2950. [[Ogawa Shrine (Q135194225)]] - HAS template, keeping
2951. [[Ogawa Shrine (Setogawa, Ogawa Village)]] - HAS template, keeping
2952. [[Ogawa Shrine (Shinano Province)]] - HAS template, keeping
2953. [[Ogawa Shrine (Tsubaki-Nakato Keidai-sha)]] - HAS template, keeping
2954. [[Ogawahachimanguu]] - HAS template, keeping
2955. [[Ogawaizumisui Shrine]] - HAS template, keeping
2956. [[Ogawatsuki Shrine]] - HAS template, keeping
2957. [[Ogiwara Shrine]] - HAS template, keeping
2958. [[Ogura Shrine]] - HAS template, keeping
2959. [[Ogushi Shrine]] - HAS template, keeping
2960. [[Ohahe Shrine]] - HAS template, keeping
2961. [[Ohaheno Shrine]] - HAS template, keeping
2962. [[Ohamano Shrine]] - HAS template, keeping
2963. [[Ohara Shrine]] - HAS template, keeping
2964. [[Ohara Shrine (Q135197737)]] - HAS template, keeping
2965. [[Ohari Shrine]] - HAS template, keeping
2966. [[Ohiihikono- Shrine]] - HAS template, keeping
2967. [[Ohitano Shrine]] - HAS template, keeping
2968. [[Ohoamino Shrine]] - HAS template, keeping
2969. [[Ohoarahikono Shrine]] - HAS template, keeping
2970. [[Ohoasano Shrine]] - HAS template, keeping
2971. [[Ohoasano Shrine (Q135041392)]] - HAS template, keeping
2972. [[Ohoeno Shrine]] - HAS template, keeping
2973. [[Ohofuhe- Shrine]] - HAS template, keeping
2974. [[Ohohano Shrine]] - HAS template, keeping
2975. [[Ohohano Shrine (Q135039830)]] - HAS template, keeping
2976. [[Ohoharano Shrine]] - HAS template, keeping
2977. [[Ohohatano Shrine]] - HAS template, keeping
2978. [[Ohohimeno Shrine]] - HAS template, keeping
2979. [[Ohoichino Shrine]] - HAS template, keeping
2980. [[Ohoiheno Shrine]] - HAS template, keeping
2981. [[Ohoihino Shrine]] - HAS template, keeping
2982. [[Ohokahachino Shrine]] - HAS template, keeping
2983. [[Ohokahano Shrine]] - HAS template, keeping
2984. [[Ohokahano Shrine former site]] - HAS template, keeping
2985. [[Ohokamiookisakino Shrine]] - HAS template, keeping
2986. [[Ohokano- Shrine]] - HAS template, keeping
2987. [[Ohokino Shrine]] - HAS template, keeping
2988. [[Ohokomano Shrine]] - HAS template, keeping
2989. [[Ohokuchino Shrine]] - HAS template, keeping
2990. [[Ohokuninushino Shrine]] - HAS template, keeping
2991. [[Ohokuninushino Shrine (Q135270424)]] - HAS template, keeping
2992. [[Ohokunitamahimeno Shrine]] - HAS template, keeping
2993. [[Ohokunitamano Shrine]] - HAS template, keeping
2994. [[Ohokura- Shrine]] - HAS template, keeping
2995. [[Ohokurano Shrine]] - HAS template, keeping
2996. [[Ohokurano Shrine (Q135039860)]] - HAS template, keeping
2997. [[Ohokurano Shrine (Q135040114)]] - HAS template, keeping
2998. [[Ohokushino Shrine]] - HAS template, keeping
2999. [[Ohokusuno Shrine]] - HAS template, keeping
3000. [[Ohokutamano Shrine]] - HAS template, keeping
3001. [[Ohomano- Shrine]] - HAS template, keeping
3002. [[Ohomatonotsuno- Shrine]] - HAS template, keeping
3003. [[Ohomeno Shrine]] - HAS template, keeping
3004. [[Ohomeno Shrine (Q135040480)]] - HAS template, keeping
3005. [[Ohomeno Shrine (Q135270146)]] - HAS template, keeping
3006. [[Ohomikano Shrine]] - HAS template, keeping
3007. [[Ohominatono Shrine]] - HAS template, keeping
3008. [[Ohomino Shrine]] - HAS template, keeping
3009. [[Ohominohikono Shrine]] - HAS template, keeping
3010. [[Ohomisono Shrine]] - HAS template, keeping
3011. [[Ohomitamano Shrine]] - HAS template, keeping
3012. [[Ohomitsuwakeno Shrine]] - HAS template, keeping
3013. [[Ohomitsuwakeno Shrine (Q135039888)]] - HAS template, keeping
3014. [[Ohomiyahiheno Shrine]] - HAS template, keeping
3015. [[Ohomuwano Shrine]] - HAS template, keeping
3016. [[Ohomuwano Shrine (Q135039969)]] - HAS template, keeping
3017. [[Ohomuwano Shrine (Q135040719)]] - HAS template, keeping
3018. [[Ohomuwano Shrine Co-Enshrinement]] - HAS template, keeping
3019. [[Ohomuwanoshimosakino Shrine]] - HAS template, keeping
3020. [[Ohonamochi Shrine]] - HAS template, keeping
3021. [[Ohonamochimiko Shrine]] - HAS template, keeping
3022. [[Ohonamochino Shrine]] - HAS template, keeping
3023. [[Ohonamochinokamikataishino Shrine]] - HAS template, keeping
3024. [[Ohoneno Shrine]] - HAS template, keeping
3025. [[Ohonokino Shrine]] - HAS template, keeping
3026. [[Ohonokino Shrine (Q135270310)]] - HAS template, keeping
3027. [[Ohonokosono Shrine]] - HAS template, keeping
3028. [[Ohonomino- Shrine]] - HAS template, keeping
3029. [[Ohonono Shrine]] - HAS template, keeping
3030. [[Ohonono Shrine (Q135039889)]] - HAS template, keeping
3031. [[Ohonotsuno Shrine]] - HAS template, keeping
3032. [[Ohosahano Shrine]] - HAS template, keeping
3033. [[Ohosakanoyamakuchi Shrine]] - HAS template, keeping
3034. [[Ohosakino Shrine]] - HAS template, keeping
3035. [[Ohosakino Shrine (Q135039883)]] - HAS template, keeping
3036. [[Ohosakino Shrine (Q135039970)]] - HAS template, keeping
3037. [[Ohosechino Shrine]] - HAS template, keeping
3038. [[Ohoseno Shrine]] - HAS template, keeping
3039. [[Ohoshihano Shrine]] - HAS template, keeping
3040. [[Ohoshima Shrine]] - HAS template, keeping
3041. [[Ohoshimano Shrine]] - HAS template, keeping
3042. [[Ohosukino Shrine]] - HAS template, keeping
3043. [[Ohotanino Shrine]] - HAS template, keeping
3044. [[Ohotano Shrine]] - HAS template, keeping
3045. [[Ohotano Shrine (Q135039879)]] - HAS template, keeping
3046. [[Ohotarashihimeno- Shrine]] - HAS template, keeping
3047. [[Ohotorimihahino Shrine]] - HAS template, keeping
3048. [[Ohotorino Shrine]] - HAS template, keeping
3049. [[Ohotoriwiseno Shrine]] - HAS template, keeping
3050. [[Ohotoshi Shrine]] - HAS template, keeping
