qid,en_label,ja_label,source_lang,source_label,target_lang,prefix,cleaned_input,tokiponized,toki_pona_label,has_tok_label,existing_tok_labels
Q134886150,Nyotai Shrine,女体神社,id,Kuil Nyotai,tok,Kuil,nyotai,Nota,tomo sewi Nota,False,
Q119929456,Nyotai Shrine (Soka),女体神社,id,Kuil Nyotai (Soka),tok,Kuil,nyotai,Nota,tomo sewi Nota,False,
Q11368605,Nyu Shrine,丹生神社,id,Kuil Nyu,tok,Kuil,nyu,Niyu,tomo sewi Niyu,False,
Q135193716,Nyu Shrine (Shimonyu),丹生神社（下丹生）,id,Kuil Nyu (Shimonyu),tok,Kuil,nyu,Niyu,tomo sewi Niyu,False,
Q11368606,Nyuu Shrine,丹生神社,id,Kuil Nyuu,tok,Kuil,nyuu,Niyu,tomo sewi Niyu,False,
Q135039967,Nyū Shrine,丹生神社,id,Kuil Nyū,tok,Kuil,nyū,Niyu,tomo sewi Niyu,False,
Q134927823,Nyūkawa Shrine,丹生川神社,id,Kuil Nyūkawa,tok,Kuil,nyūkawa,Niyukawa,tomo sewi Niyukawa,False,
Q124657235,Nyūzen Shrine,入善神社,id,Kuil Nyūzen,tok,Kuil,nyūzen,Niyusen,tomo sewi Niyusen,False,
Q11611996,Nō Hakusan Shrine,能生白山神社,id,Kuil Nō Hakusan,tok,Kuil,nōhakusan,Nopakusan,tomo sewi Nopakusan,False,
Q11612076,Nōgō Hakusan Shrine,能郷白山神社,id,Kuil Nōgō Hakusan,tok,Kuil,nōgōhakusan,Nokopakusan,tomo sewi Nokopakusan,False,
Q11515065,Nōso-hachimangū,曩祖八幡宮,id,Kuil Nōso-hachimangū,tok,Kuil,nōsohachimangū,Nosopasimanku,tomo sewi Nosopasimanku,False,
Q99553623,Nōtaka Shrine,能高神社,id,Kuil Nōtaka,tok,Kuil,nōtaka,Notaka,tomo sewi Notaka,False,
Q117825988,Komagata Takeko Mayumi Shrine,駒形嶽駒弓神社,id,Kuil O,tok,Kuil,o,O,tomo sewi O,False,
Q135070334,O Shrine,於神社,id,Kuil O,tok,Kuil,o,O,tomo sewi O,False,
Q11509533,O-Sanno no Miya Hie Shrine,日枝神社,id,Kuil O-Sanno no Miya Hie,tok,Kuil,osannonomiyahie,Osannonomijapije,tomo sewi Osannonomijapije,False,
Q135041067,Oanamochi Shrine,同社大穴持神社,id,Kuil Oanamochi,tok,Kuil,oanamochi,Owanamosi,tomo sewi Owanamosi,False,
Q135040958,Oanamochi Miko Tamae Shrine Shrine,大穴持御子玉江神社（乙見社）,id,Kuil Oanamochi Miko Tamae,tok,Kuil,oanamochimikotamae,Owanamosimikotamawe,tomo sewi Owanamosimikotamawe,False,
Q135194565,Oarai Isozaki Shrine,大洗磯崎神社,id,Kuil Oarai Isozaki,tok,Kuil,oaraiisozaki,Owalasosaki,tomo sewi Owalasosaki,False,
Q135193476,Oaza Kanda Shrine,大字神田,id,Kuil Oaza Kanda,tok,Kuil,oazakanda,Owasakanta,tomo sewi Owasakanta,False,
Q135153651,Obara Shrine,小原神社,id,Kuil Obara,tok,Kuil,obara,Opala,tomo sewi Opala,False,
Q11465315,Obari Shrine,尾張神社,id,Kuil Obari,tok,Kuil,obari,Opali,tomo sewi Opali,False,
Q17225978,Obata Shrine,小俣神社,id,Kuil Obata,tok,Kuil,obata,Opata,tomo sewi Opata,False,
Q133247747,Obata Shrine,小幡神社,id,Kuil Obata,tok,Kuil,obata,Opata,tomo sewi Opata,False,
Q135040495,Obata Shrine,小幡神社,id,Kuil Obata,tok,Kuil,obata,Opata,tomo sewi Opata,False,
Q135069624,Obata Shrine,小幡神社,id,Kuil Obata,tok,Kuil,obata,Opata,tomo sewi Opata,False,
Q135425209,Obata Hachimangū,小幡八幡宮,id,Kuil Obata Hachimangū,tok,Kuil,obatahachimangū,Opatapasimanku,tomo sewi Opatapasimanku,False,
Q135155342,Obatasan Shichifukujin Shrine,小幡山七福神神社,id,Kuil Obatasan Shichifukujin,tok,Kuil,obatasanshichifukujin,Opatasansisipukusin,tomo sewi Opatasansisipukusin,False,
Q11481193,Obihiro Shrine,帯廣神社,id,Kuil Obihiro,tok,Kuil,obihiro,Opipilo,tomo sewi Opipilo,False,
Q11463293,Obori Shrine,小祝神社,id,Kuil Obori,tok,Kuil,obori,Opoli,tomo sewi Opoli,False,
Q135195116,Obuse Shrine,小布勢神社,id,Kuil Obuse,tok,Kuil,obuse,Opuse,tomo sewi Opuse,False,
Q66105394,Obusuma Shrine,小被神社,id,Kuil Obusuma,tok,Kuil,obusuma,Opusuma,tomo sewi Opusuma,False,
Q81067902,Ocha-no-Obasan Shrine,お茶のおばあさん,id,Kuil Ocha-no-Obasan,tok,Kuil,ochanoobasan,Otejanopasan,tomo sewi Otejanopasan,False,
Q118989742,Ochi Shrine,越知神社,id,Kuil Ochi,tok,Kuil,ochi,Osi,tomo sewi Osi,False,
Q135194245,Ochi Shrine (Nakano City),越智神社（中野市）,id,Kuil Ochi (Nakano),tok,Kuil,ochi,Osi,tomo sewi Osi,False,
Q135194244,Ochi Shrine (Suzaka City),越智神社（須坂市）,id,Kuil Ochi (Suzaka),tok,Kuil,ochi,Osi,tomo sewi Osi,False,
Q134989076,Ochiai Shrine,落合神社,id,Kuil Ochiai,tok,Kuil,ochiai,Osija,tomo sewi Osija,False,
Q134989012,Ochiai Shrine,落合神社,id,Kuil Ochiai,tok,Kuil,ochiai,Osija,tomo sewi Osija,False,
Q135259904,Ochiai Shrine,落合神社,id,Kuil Ochiai,tok,Kuil,ochiai,Osija,tomo sewi Osija,False,
Q11620641,Ochihata Shrine,落幡神社,id,Kuil Ochihata,tok,Kuil,ochihata,Osipata,tomo sewi Osipata,False,
Q135038768,Ochikaha-no-Mikami-no Shrine,大森賀茂神社,id,Kuil Ochikaha-no-Mikami-no,tok,Kuil,ochikahanomikamino,Osikapanomikamino,tomo sewi Osikapanomikamino,False,
Q135434344,Ochisoko Shrine,尾地底神社,id,Kuil Ochisoko,tok,Kuil,ochisoko,Osisoko,tomo sewi Osisoko,False,
Q59282641,Oda Shrine,小田神社,id,Kuil Oda,tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q135069901,Oda Shrine,織田神社,id,Kuil Oda,tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q135186263,Oda Shrine (Isokami Shrine precincts),小田神社（式内伊蘇上神社の境内小社）,id,Kuil Oda,tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q135194517,Oda Shrine (within Tsurugi Shrine grounds),剱神社境内末社織田神社,id,Kuil Oda,tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q17222452,Oda Shrine (Ibaraki),太田神社,id,Kuil Oda (Ibaraki),tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q135194495,"Oda Shrine (Kitada, Mihama Town)",織田神社（美浜町北田）,id,"Kuil Oda (Kitada, Mihama)",tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q135194494,"Oda Shrine (Sada, Mihama Town)",織田神社（美浜町佐田）,id,"Kuil Oda (Sada, Mihama)",tok,Kuil,oda,Ota,tomo sewi Ota,False,
Q21655259,Odai Agata Shrine,小田井縣神社,id,Kuil Odai Agata,tok,Kuil,odaiagata,Otakata,tomo sewi Otakata,False,
Q115191131,Odai Tenso Shrine,小台天祖神社,id,Kuil Odai Tenso,tok,Kuil,odaitenso,Otatenso,tomo sewi Otatenso,False,
Q134957307,Odaka Shrine,小高神社,id,Kuil Odaka,tok,Kuil,odaka,Otaka,tomo sewi Otaka,False,
Q135039966,Odaka Shrine,小高神社 (昭和村),id,Kuil Odaka,tok,Kuil,odaka,Otaka,tomo sewi Otaka,False,
Q135193640,Oe Shrine (Higashi Onoe),小江神社（東尾上）,id,Kuil Oe (Higashi Onoe),tok,Kuil,oe,Owe,tomo sewi Owe,False,
Q135193639,Oe Shrine (Onoe),小江神社（尾上）,id,Kuil Oe (Onoe),tok,Kuil,oe,Owe,tomo sewi Owe,False,
Q135193712,Ofubura Shrine,意富布良神社,id,Kuil Ofubura,tok,Kuil,ofubura,Opupula,tomo sewi Opupula,False,
Q135193713,Ofubura Shrine,意富布良神社,id,Kuil Ofubura,tok,Kuil,ofubura,Opupula,tomo sewi Opupula,False,
Q135039855,Ofufurano Shrine,意富布良神社,id,Kuil Ofufurano,tok,Kuil,ofufurano,Opupulano,tomo sewi Opupulano,False,
Q135194423,Oga Hachiman Shrine,御賀八幡神社,id,Kuil Oga Hachiman,tok,Kuil,ogahachiman,Okapasiman,tomo sewi Okapasiman,False,
Q11261436,Ogami Shrine,龗神社,id,Kuil Ogami,tok,Kuil,ogami,Okami,tomo sewi Okami,False,
Q134988937,Ogami Shrine,靇神社,id,Kuil Ogami,tok,Kuil,ogami,Okami,tomo sewi Okami,False,
Q11659237,Ogami Shrine (Tonami City),雄神神社,id,Kuil Ogami (Tonami),tok,Kuil,ogami,Okami,tomo sewi Okami,False,
Q11493040,"Ogami Shrine, Kishiwada",意賀美神社 (岸和田市),id,"Kuil Ogami, Kishiwada",tok,Kuil,"ogami,kishiwada",Okamikisiwata,tomo sewi Okamikisiwata,False,
Q11463433,Ogasa Shrine,小笠神社,id,Kuil Ogasa,tok,Kuil,ogasa,Okasa,tomo sewi Okasa,False,
Q11607895,Ogata-sanja,緒方三社,id,Kuil Ogata-sanja,tok,Kuil,ogatasanja,Okatasansija,tomo sewi Okatasansija,False,
Q130357632,Ogawa Shrine,小川神社,id,Kuil Ogawa,tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135069803,Ogawa Shrine,小川神社,id,Kuil Ogawa,tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135186524,Ogawa Shrine,小川神社,id,Kuil Ogawa,tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135186717,Ogawa Shrine,小川神社,id,Kuil Ogawa,tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135194225,Ogawa Shrine,小川神社（小川村大字小根山）,id,Kuil Ogawa,tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135194226,Ogawa Shrine,小川神社,id,"Kuil Ogawa (Setogawa, Ogawa)",tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135069806,Ogawa Shrine (Shinano Province),小川神社,id,Kuil Ogawa (Shinano),tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135186718,Ogawa Shrine (Tsubaki-Nakato Keidai-sha),小川神社（都波岐神社・奈加等神社境内社）,id,Kuil Ogawa (Tsubaki-Nakato Keidai-sha),tok,Kuil,ogawa,Okawa,tomo sewi Okawa,False,
Q135069809,Ogawa Hachiman Shrine,小川八幡宮,id,Kuil Ogawa Hachiman,tok,Kuil,ogawahachiman,Okawapasiman,tomo sewi Okawapasiman,False,
Q11460632,Ogawa Aso Shrine,小川阿蘇神社,id,Kuil Ogawa aso,tok,Kuil,ogawaaso,Okawaso,tomo sewi Okawaso,False,
Q134928597,Ogawaizumisui Shrine,小河泉水神社,id,Kuil Ogawaizumisui,tok,Kuil,ogawaizumisui,Okawasumisuwi,tomo sewi Okawasumisuwi,False,
Q130362958,Ogawato Sengen Shrine,小川戸浅間神社,id,Kuil Ogawato Sengen,tok,Kuil,ogawatosengen,Okawatosenken,tomo sewi Okawatosenken,False,
Q11460493,Ogawatsuki Shrine,小川月神社,id,Kuil Ogawatsuki,tok,Kuil,ogawatsuki,Okawatuki,tomo sewi Okawatuki,False,
Q11659200,Ogi Shrine,雄城神社,id,Kuil Ogi,tok,Kuil,ogi,Oki,tomo sewi Oki,False,
Q11460945,Ogiaso Shrine,小木阿蘇神社,id,Kuil Ogiaso,tok,Kuil,ogiaso,Okijaso,tomo sewi Okijaso,False,
Q11619012,Ogikubo Hachiman Shrine,荻窪八幡神社,id,Kuil Ogikubo Hachiman,tok,Kuil,ogikubohachiman,Okikupopasiman,tomo sewi Okikupopasiman,False,
Q11619016,Ogikubo Hakusan Shrine,荻窪白山神社,id,Kuil Ogikubo Hakusan,tok,Kuil,ogikubohakusan,Okikupopakusan,tomo sewi Okikupopakusan,False,
Q111024050,Ogisaku Shrine,荻作神社,id,Kuil Ogisaku,tok,Kuil,ogisaku,Okisaku,tomo sewi Okisaku,False,
Q84133953,Ogita Shrine,小木田神社,id,Kuil Ogita,tok,Kuil,ogita,Okita,tomo sewi Okita,False,
Q135069192,Ogiwara Shrine,荻原神社,id,Kuil Ogiwara,tok,Kuil,ogiwara,Okiwala,tomo sewi Okiwala,False,
Q17224784,Ogoso Shrine,小社神社,id,Kuil Ogoso,tok,Kuil,ogoso,Okoso,tomo sewi Okoso,False,
Q11659231,Ogoto Shrine,雄琴神社 (大津市),id,Kuil Ogoto,tok,Kuil,ogoto,Okoto,tomo sewi Okoto,False,
Q11659232,Ogoto Shrine (Mibu),雄琴神社,id,Kuil Ogoto (Mibu),tok,Kuil,ogoto,Okoto,tomo sewi Okoto,False,
Q11391090,Ogu Hachiman Shrine,尾久八幡神社,id,Kuil Ogu Hachiman,tok,Kuil,oguhachiman,Okupasiman,tomo sewi Okupasiman,False,
Q109299741,Oguni Ryo Shrine,小国両神社,id,Kuil Oguni Ryo,tok,Kuil,oguniryo,Okuniliyo,tomo sewi Okuniliyo,False,
Q11459008,Ogura Shrine,小倉神社 (和歌山市),id,Kuil Ogura,tok,Kuil,ogura,Okula,tomo sewi Okula,False,
Q11462117,Ogura Shrine,小椋神社,id,Kuil Ogura,tok,Kuil,ogura,Okula,tomo sewi Okula,False,
Q63148006,Ogura Shrine,巨椋神社,id,Kuil Ogura,tok,Kuil,ogura,Okula,tomo sewi Okula,False,
Q63891076,Ogura Shrine,小倉神社,id,Kuil Ogura,tok,Kuil,ogura,Okula,tomo sewi Okula,False,
Q134957365,Ogushi Shrine,小梳神社,id,Kuil Ogushi,tok,Kuil,ogushi,Okusi,tomo sewi Okusi,False,
Q134930718,Ogushi Shrine,小梳神社,id,Kuil Ogushi,tok,Kuil,ogushi,Okusi,tomo sewi Okusi,False,
Q131925928,Ogōchi Shrine,小河内神社,id,Kuil Ogōchi,tok,Kuil,ogōchi,Okosi,tomo sewi Okosi,False,
Q135193671,Ohahe Shrine,意波閇神社（余呉町）,id,Kuil Ohahe,tok,Kuil,ohahe,Opape,tomo sewi Opape,False,
Q135039837,Ohaheno Shrine,意波閉神社,id,Kuil Ohaheno,tok,Kuil,ohaheno,Opapeno,tomo sewi Opapeno,False,
Q135039169,Ohamano Shrine,大鳥濱神社,id,Kuil Ohamano,tok,Kuil,ohamano,Opamano,tomo sewi Opamano,False,
Q135197736,Ohara Shrine,大原神社,id,Kuil Ohara,tok,Kuil,ohara,Opala,tomo sewi Opala,False,
Q135197737,Ohara Shrine,大原神社,id,Kuil Ohara,tok,Kuil,ohara,Opala,tomo sewi Opala,False,
Q126902661,Ohara Shrine (321-2522),大原神社,id,Kuil Ohara (321-2522),tok,Kuil,ohara,Opala,tomo sewi Opala,False,
Q11433132,Ohara-hachimangu,大原八幡宮,id,Kuil Ohara-hachimangu,tok,Kuil,oharahachimangu,Opalapasimanku,tomo sewi Opalapasimanku,False,
Q17226111,Ohari Shrine,尾針神社,id,Kuil Ohari,tok,Kuil,ohari,Opali,tomo sewi Opali,False,
Q111588242,Ohayashi Inari Shrine,御林稲荷神社,id,Kuil Ohayashi Inari,tok,Kuil,ohayashiinari,Opajasinali,tomo sewi Opajasinali,False,
Q135041128,Ohiihikono- Shrine,大飯彦命神社,id,Kuil Ohiihikono-,tok,Kuil,ohiihikono,Opipikono,tomo sewi Opipikono,False,
Q134930532,Ohiranosukune Shrine,小牧宿禰神社,id,Kuil Ohiranosukune,tok,Kuil,ohiranosukune,Opilanosukune,tomo sewi Opilanosukune,False,
Q135039311,Ohitano Shrine,意非多神社,id,Kuil Ohitano,tok,Kuil,ohitano,Opitano,tomo sewi Opitano,False,
Q117054202,Ohito Shrine,大仁神社,id,Kuil Ohito,tok,Kuil,ohito,Opito,tomo sewi Opito,False,
Q135039868,Ohoamino Shrine,大浴神社,id,Kuil Ohoamino,tok,Kuil,ohoamino,Opowamino,tomo sewi Opowamino,False,
Q135039882,Ohoarahikono Shrine,大荒比古神社 二座,id,Kuil Ohoarahikono,tok,Kuil,ohoarahikono,Opowalapikono,tomo sewi Opowalapikono,False,
Q135039672,Ohoasano Shrine,大朝神社,id,Kuil Ohoasano,tok,Kuil,ohoasano,Opowasano,tomo sewi Opowasano,False,
Q135041392,Ohoasano Shrine,大麻神社,id,Kuil Ohoasano,tok,Kuil,ohoasano,Opowasano,tomo sewi Opowasano,False,
Q135040733,Ohoeno Shrine,大江神社,id,Kuil Ohoeno,tok,Kuil,ohoeno,Opoweno,tomo sewi Opoweno,False,
Q135040644,Ohofuhe- Shrine,大生部兵主神社,id,Kuil Ohofuhe-,tok,Kuil,ohofuhe,Opopupe,tomo sewi Opopupe,False,
Q135039722,Ohohano Shrine,大庭神社,id,Kuil Ohohano,tok,Kuil,ohohano,Opopano,tomo sewi Opopano,False,
Q135039830,Ohohano Shrine,大羽神社,id,Kuil Ohohano,tok,Kuil,ohohano,Opopano,tomo sewi Opopano,False,
Q135041136,Ohoharano Shrine,大原神社,id,Kuil Ohoharano,tok,Kuil,ohoharano,Opopalano,tomo sewi Opopalano,False,
Q135040488,Ohohatano Shrine,大幡神社,id,Kuil Ohohatano,tok,Kuil,ohohatano,Opopatano,tomo sewi Opopatano,False,
Q135040509,Ohohimeno Shrine,大賣神社,id,Kuil Ohohimeno,tok,Kuil,ohohimeno,Opopimeno,tomo sewi Opopimeno,False,
Q135039334,Ohoichino Shrine,大市神社,id,Kuil Ohoichino,tok,Kuil,ohoichino,Opowisino,tomo sewi Opowisino,False,
Q135040705,Ohoiheno Shrine,大家神社,id,Kuil Ohoiheno,tok,Kuil,ohoiheno,Opowipeno,tomo sewi Opowipeno,False,
Q135040078,Ohoihino Shrine,大飯神社,id,Kuil Ohoihino,tok,Kuil,ohoihino,Opowipino,tomo sewi Opowipino,False,
Q109363811,Ohojō Tenmangū,於保天満宮,id,Kuil Ohojō Tenmangū,tok,Kuil,ohojōtenmangū,Oposijotenmanku,tomo sewi Oposijotenmanku,False,
Q135098911,Ohokahachino Shrine,大川内神社,id,Kuil Ohokahachino,tok,Kuil,ohokahachino,Opokapasino,tomo sewi Opokapasino,False,
Q135039875,Ohokahano Shrine,大川神社,id,Kuil Ohokahano,tok,Kuil,ohokahano,Opokapano,tomo sewi Opokapano,False,
Q135040951,Ohokamiookisakino Shrine,大神大后神社,id,Kuil Ohokamiookisakino,tok,Kuil,ohokamiookisakino,Opokamijokisakino,tomo sewi Opokamijokisakino,False,
Q135039393,Ohokano- Shrine,大鹿三宅神社,id,Kuil Ohokano-,tok,Kuil,ohokano,Opokano,tomo sewi Opokano,False,
Q135039387,Ohokino Shrine,大木神社,id,Kuil Ohokino,tok,Kuil,ohokino,Opokino,tomo sewi Opokino,False,
Q135039116,Ohokomano Shrine,大狛神社,id,Kuil Ohokomano,tok,Kuil,ohokomano,Opokomano,tomo sewi Opokomano,False,
Q135039474,Ohokuchino Shrine,大口神社,id,Kuil Ohokuchino,tok,Kuil,ohokuchino,Opokusino,tomo sewi Opokusino,False,
Q135039223,Ohokuninushino Shrine,大国主西神社,id,Kuil Ohokuninushino,tok,Kuil,ohokuninushino,Opokuninusino,tomo sewi Opokuninusino,False,
Q135270424,Ohokuninushino Shrine,大国主西神社,id,Kuil Ohokuninushino,tok,Kuil,ohokuninushino,Opokuninusino,tomo sewi Opokuninusino,False,
Q135039265,Ohokunitamahimeno Shrine,大国玉比売神社,id,Kuil Ohokunitamahimeno,tok,Kuil,ohokunitamahimeno,Opokunitamapimeno,tomo sewi Opokunitamapimeno,False,
Q135039305,Ohokunitamano Shrine,大国玉神社,id,Kuil Ohokunitamano,tok,Kuil,ohokunitamano,Opokunitamano,tomo sewi Opokunitamano,False,
Q135038952,Ohokura- Shrine,大倉比売神社,id,Kuil Ohokura-,tok,Kuil,ohokura,Opokula,tomo sewi Opokula,False,
Q135038788,Ohokurano Shrine,大椋神社,id,Kuil Ohokurano,tok,Kuil,ohokurano,Opokulano,tomo sewi Opokulano,False,
Q135039860,Ohokurano Shrine,大椋神社,id,Kuil Ohokurano,tok,Kuil,ohokurano,Opokulano,tomo sewi Opokulano,False,
Q135040114,Ohokurano Shrine,大椋神社,id,Kuil Ohokurano,tok,Kuil,ohokurano,Opokulano,tomo sewi Opokulano,False,
Q135039310,Ohokushino Shrine,豊原神社,id,Kuil Ohokushino,tok,Kuil,ohokushino,Opokusino,tomo sewi Opokusino,False,
Q135039623,Ohokusuno Shrine,大楠神社 (島田市),id,Kuil Ohokusuno,tok,Kuil,ohokusuno,Opokusuno,tomo sewi Opokusuno,False,
Q135041518,Ohokutamano Shrine,大国玉神社,id,Kuil Ohokutamano,tok,Kuil,ohokutamano,Opokutamano,tomo sewi Opokutamano,False,
Q135098908,Ohomano- Shrine,大間国生神社,id,Kuil Ohomano-,tok,Kuil,ohomano,Opomano,tomo sewi Opomano,False,
Q135039728,Ohomatonotsuno- Shrine,大麻止乃豆乃天神社,id,Kuil Ohomatonotsuno-,tok,Kuil,ohomatonotsuno,Opomatonotuno,tomo sewi Opomatonotuno,False,
Q135039528,Ohomeno Shrine,大目神社,id,Kuil Ohomeno,tok,Kuil,ohomeno,Opomeno,tomo sewi Opomeno,False,
Q135040480,Ohomeno Shrine,大目神社,id,Kuil Ohomeno,tok,Kuil,ohomeno,Opomeno,tomo sewi Opomeno,False,
Q135270146,Ohomeno Shrine,大目神社,id,Kuil Ohomeno,tok,Kuil,ohomeno,Opomeno,tomo sewi Opomeno,False,
Q135039599,Ohomikano Shrine,大甕神社,id,Kuil Ohomikano,tok,Kuil,ohomikano,Opomikano,tomo sewi Opomikano,False,
Q135040257,Ohominatono Shrine,大湊神社,id,Kuil Ohominatono,tok,Kuil,ohominatono,Opominatono,tomo sewi Opominatono,False,
Q135041040,Ohomino Shrine,意保美神社,id,Kuil Ohomino,tok,Kuil,ohomino,Opomino,tomo sewi Opomino,False,
Q135041386,Ohominohikono Shrine,大蓑彦神社,id,Kuil Ohominohikono,tok,Kuil,ohominohikono,Opominopikono,tomo sewi Opominopikono,False,
Q135040236,Ohomisono Shrine,大溝神社,id,Kuil Ohomisono,tok,Kuil,ohomisono,Opomisono,tomo sewi Opomisono,False,
Q135098960,Ohomitamano Shrine,大御霊神社,id,Kuil Ohomitamano,tok,Kuil,ohomitamano,Opomitamano,tomo sewi Opomitamano,False,
Q135039888,Ohomitsuwakeno Shrine,日枝神社・大水別神社,id,Kuil Ohomitsuwakeno,tok,Kuil,ohomitsuwakeno,Opomituwakeno,tomo sewi Opomituwakeno,False,
Q135039869,Ohomitsuwakeno Shrine,太水別神社,id,Kuil Ohomitsuwakeno,tok,Kuil,ohomitsuwakeno,Opomituwakeno,tomo sewi Opomituwakeno,False,
Q135021840,Ohomiyahiheno Shrine,大宮売神社 四座,id,Kuil Ohomiyahiheno,tok,Kuil,ohomiyahiheno,Opomijapipeno,tomo sewi Opomijapipeno,False,
Q135040719,Ohomuwano Shrine,大神社,id,Kuil Ohomuwano,tok,Kuil,ohomuwano,Opomuwano,tomo sewi Opomuwano,False,
Q135039969,Ohomuwano Shrine,大神神社 （大神社）,id,Kuil Ohomuwano,tok,Kuil,ohomuwano,Opomuwano,tomo sewi Opomuwano,False,
Q135040416,Ohomuwano Shrine,大神社,id,Kuil Ohomuwano,tok,Kuil,ohomuwano,Opomuwano,tomo sewi Opomuwano,False,
Q135098988,Ohomuwanoshimosakino Shrine,大神下前神社,id,Kuil Ohomuwanoshimosakino,tok,Kuil,ohomuwanoshimosakino,Opomuwanosimosakino,tomo sewi Opomuwanosimosakino,False,
Q135040905,Ohonamochi Shrine,坐大穴持神社,id,Kuil Ohonamochi,tok,Kuil,ohonamochi,Oponamosi,tomo sewi Oponamosi,False,
Q135040906,Ohonamochimiko Shrine,同社坐大穴持御子神社,id,Kuil Ohonamochimiko,tok,Kuil,ohonamochimiko,Oponamosimiko,tomo sewi Oponamosimiko,False,
Q135040950,Ohonamochino Shrine,（廃絶）,id,Kuil Ohonamochino,tok,Kuil,ohonamochino,Oponamosino,tomo sewi Oponamosino,False,
Q135040311,Ohonamochinokamikataishino Shrine,大穴持像石神社,id,Kuil Ohonamochinokamikataishino,tok,Kuil,ohonamochinokamikataishino,Oponamosinokamikatasino,tomo sewi Oponamosinokamikatasino,False,
Q135039891,Ohoneno Shrine,大寸神社,id,Kuil Ohoneno,tok,Kuil,ohoneno,Oponeno,tomo sewi Oponeno,False,
Q135039539,Ohonokino Shrine,太乃伎神社,id,Kuil Ohonokino,tok,Kuil,ohonokino,Oponokino,tomo sewi Oponokino,False,
Q135270310,Ohonokino Shrine,太乃伎神社,id,Kuil Ohonokino,tok,Kuil,ohonokino,Oponokino,tomo sewi Oponokino,False,
Q135039347,Ohonokosono Shrine,大乃己所神社,id,Kuil Ohonokosono,tok,Kuil,ohonokosono,Oponokosono,tomo sewi Oponokosono,False,
Q135040750,Ohonomino- Shrine,大野見宿禰命神社,id,Kuil Ohonomino-,tok,Kuil,ohonomino,Oponomino,tomo sewi Oponomino,False,
Q135039889,Ohonono Shrine,大野神社 二座,id,Kuil Ohonono,tok,Kuil,ohonono,Oponono,tomo sewi Oponono,False,
Q135040587,Ohonono Shrine,大野神社,id,Kuil Ohonono,tok,Kuil,ohonono,Oponono,tomo sewi Oponono,False,
Q135040939,Ohonotsuno Shrine,大野津神社,id,Kuil Ohonotsuno,tok,Kuil,ohonotsuno,Oponotuno,tomo sewi Oponotuno,False,
Q135039832,Ohosahano Shrine,大沢神社,id,Kuil Ohosahano,tok,Kuil,ohosahano,Oposapano,tomo sewi Oposapano,False,
Q135038960,Ohosakanoyamakuchi Shrine,大坂山口神社,id,Kuil Ohosakanoyamakuchi,tok,Kuil,ohosakanoyamakuchi,Oposakanojamakusi,tomo sewi Oposakanojamakusi,False,
Q135039970,Ohosakino Shrine,大前神社 (栃木市),id,Kuil Ohosakino,tok,Kuil,ohosakino,Oposakino,tomo sewi Oposakino,False,
Q135039883,Ohosakino Shrine,大前神社,id,Kuil Ohosakino,tok,Kuil,ohosakino,Oposakino,tomo sewi Oposakino,False,
Q135040454,Ohosakino Shrine,大前神社,id,Kuil Ohosakino,tok,Kuil,ohosakino,Oposakino,tomo sewi Oposakino,False,
Q135039593,Ohosechino Shrine,三嶽神社,id,Kuil Ohosechino,tok,Kuil,ohosechino,Oposesino,tomo sewi Oposesino,False,
Q135039602,Ohoseno Shrine,邑勢神社,id,Kuil Ohoseno,tok,Kuil,ohoseno,Oposeno,tomo sewi Oposeno,False,
Q135038785,Ohoshihano Shrine,大柴神社,id,Kuil Ohoshihano,tok,Kuil,ohoshihano,Oposipano,tomo sewi Oposipano,False,
Q135040007,Ohoshima Shrine,大島神社,id,Kuil Ohoshima,tok,Kuil,ohoshima,Oposima,tomo sewi Oposima,False,
Q135041542,Ohoshimano Shrine,大島神社,id,Kuil Ohoshimano,tok,Kuil,ohoshimano,Oposimano,tomo sewi Oposimano,False,
Q135041414,Ohosukino Shrine,大須伎神社,id,Kuil Ohosukino,tok,Kuil,ohosukino,Oposukino,tomo sewi Oposukino,False,
Q135039438,Ohotanino Shrine,大谷神社,id,Kuil Ohotanino,tok,Kuil,ohotanino,Opotanino,tomo sewi Opotanino,False,
Q135039842,Ohotano Shrine,多太神社,id,Kuil Ohotano,tok,Kuil,ohotano,Opotano,tomo sewi Opotano,False,
Q135039879,Ohotano Shrine,大田神社,id,Kuil Ohotano,tok,Kuil,ohotano,Opotano,tomo sewi Opotano,False,
